dataset,circuit,strict_paired,baseline_method,count_delta_semantics,log_component_delta_semantics,Bstar_transfers,M4_transfers,M4_minus_Bstar_transfers,Bstar_idle_exposures,M4_idle_exposures,M4_minus_Bstar_idle_exposures,Bstar_move_batches,M4_move_batches,M4_minus_Bstar_move_batches,Bstar_move_time_us,M4_move_time_us,M4_minus_Bstar_move_time_us,Bstar_log_atom_transfer,M4_log_atom_transfer,M4_minus_Bstar_log_atom_transfer,Bstar_log_idle_excitation,M4_log_idle_excitation,M4_minus_Bstar_log_idle_excitation,Bstar_log_coherence_linear,M4_log_coherence_linear,M4_minus_Bstar_log_coherence_linear
qmap154,rd53_135,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,548.0,388.0,-160.0,0.0,88.0,88.0,229.0,179.0,-50.0,21870.64425635051,18449.37087754964,-3421.27337880087,-0.5482741828037768,-0.3881941294304113,0.1600800533733655,-0.0,-0.22027545919442598,-0.22027545919442598,-0.14893292853905923,-0.11764474160757177,0.031288186931487466
qmap154,rd53_138,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,240.0,152.0,-88.0,0.0,43.0,43.0,99.0,62.0,-37.0,10032.087655617022,6799.95462564667,-3232.1330299703523,-0.24012008006004826,-0.15207605070469724,0.08804402935535102,-0.0,-0.1076345993790945,-0.1076345993790945,-0.07840644845184826,-0.05555670973002267,0.022849738721825587
qmap154,rd53_251,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,2312.0,1588.0,-724.0,0.0,377.0,377.0,996.0,732.0,-264.0,94542.43551484776,76301.71304054887,-18240.72247429889,-2.3131567712451315,-1.5887945297306525,0.724362241514479,-0.0,-0.9436800922306658,-0.9436800922306658,-0.7700495987041375,-0.5982330197078171,0.1718165789963204
qmap154,rd53_311,True,M2,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,520.0,348.0,-172.0,0.0,94.0,94.0,198.0,152.0,-46.0,19276.440694533714,16073.478428218525,-3202.9622663151895,-0.5202601734634379,-0.34817411608706994,0.17208605737636795,-0.0,-0.23529424050313683,-0.23529424050313683,-0.25824012812191677,-0.20692315841143222,0.05131696971048455
qmap154,rd73_140,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,416.0,258.0,-158.0,0.0,82.0,82.0,157.0,107.0,-50.0,15665.91121357558,11671.155161929804,-3994.756051645776,-0.4162081387707503,-0.25812908606455187,0.15807905270619843,-0.0,-0.2052566778857151,-0.2052566778857151,-0.16184406925974093,-0.12379233267700436,0.03805173658273657
qmap154,rd73_252,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,9548.0,6748.0,-2800.0,0.0,1520.0,1520.0,4053.0,3042.0,-1011.0,391160.087639514,307275.6180801461,-83884.46955936792,-9.552777185055586,-6.75137625102169,2.8014009340338957,-0.0,-3.804757931540085,-3.804757931540085,-4.8720768013918505,-3.5513645047595763,1.3207122966322742
qmap154,rd84_142,True,M2,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,628.0,396.0,-232.0,0.0,120.0,120.0,183.0,152.0,-31.0,22368.962191309052,16112.856081813621,-6256.106109495431,-0.6283142094904596,-0.3961981320990796,0.23211607739137996,-0.0,-0.30037562617421726,-0.30037562617421726,-0.361734690696973,-0.27155916542814823,0.09017552526882477
qmap154,rd84_253,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,17700.0,,,3987.0,,,7851.0,,,802500.9102616186,,,-17.708855904428557,,,-9.979980179638368,,,-20.080926479269948,
qmap154,root_255,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,22610.0,,,4987.0,,,9873.0,,,1017866.0674881164,,,,,,,,,,
qmap154,sao2_257,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,51130.0,,,13859.0,,,22389.0,,,2315258.080113711,,,,,,,,,,
qmap154,sf_274,True,M2,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,1356.0,934.0,-422.0,0.0,228.0,228.0,600.0,436.0,-164.0,56164.12901965393,46118.33902054906,-10045.789999104869,-1.3566784523392725,-0.9344673115670211,0.4222111407722514,-0.0,-0.5707136897310128,-0.5707136897310128,-0.32892099112066425,-0.25709026421586084,0.07183072690480341
qmap154,sf_276,True,M2,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,1360.0,936.0,-424.0,0.0,228.0,228.0,604.0,440.0,-164.0,56597.73292120202,46118.438520084936,-10479.294401117084,-1.3606804536736068,-0.9364683122341881,0.42421214143941866,-0.0,-0.5707136897310128,-0.5707136897310128,-0.33071265398897237,-0.2569412585226253,0.07377139546634709
qmap154,sqn_258,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,18484.0,13034.0,-5450.0,0.0,2939.0,2939.0,7662.0,5819.0,-1843.0,737083.6264317728,595843.1753539181,-141240.45107785473,-18.49324816595805,-13.040521347927786,5.452726818030264,-0.0,-7.3566997110502035,-7.3566997110502035,-13.197051089569044,-9.262316000959247,3.9347350886097967
qmap154,sqrt8_260,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,5432.0,3852.0,-1580.0,0.0,853.0,853.0,2337.0,1738.0,-599.0,225864.0148708775,176545.93349037095,-49318.08138050654,-5.434717812025759,-3.8539272849637745,1.5807905270619842,-0.0,-2.135170076055061,-2.135170076055061,-3.0388392407909803,-2.2753705548665564,0.763468685924424
qmap154,squar5_261,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,3500.0,2456.0,-1044.0,0.0,578.0,578.0,1492.0,1109.0,-383.0,144954.25928466464,112654.49537272406,-32299.76391194058,-3.5017511675423703,-2.4572288192811604,1.0445223482612098,-0.0,-1.4468092660724796,-1.4468092660724796,-2.0434672854252,-1.5446578266937259,0.4988094587314742
qmap154,square_root_7,True,M2,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,13212.0,9390.0,-3822.0,0.0,1915.0,1915.0,5311.0,4196.0,-1115.0,518681.9066011588,439425.61807848,-79256.28852267878,-13.218610407305656,-9.394698132349388,3.8239122749562675,-0.0,-4.7934943676968835,-4.7934943676968835,-10.488333969828195,-7.916789415693917,2.5715445541342783
qmap154,sym10_262,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,85932.0,,,20347.0,,,38283.0,,,3950465.385597332,,,,,,,,,,
qmap154,sym6_145,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,7072.0,4942.0,-2130.0,0.0,1129.0,1129.0,3056.0,2256.0,-800.0,289332.0055769858,225371.9651216403,-63960.04045534547,-7.075538359102755,-4.9444726485698265,2.131065710532929,-0.0,-2.8260340162557607,-2.8260340162557607,-2.2685639582016472,-1.6720904228150835,0.5964735353865638
qmap154,sym6_316,True,M2,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,524.0,340.0,-184.0,0.0,90.0,90.0,207.0,150.0,-57.0,20091.13829063229,15220.669011391274,-4870.469279241017,-0.524262174797772,-0.3401701134184017,0.18409206137937034,-0.0,-0.22528171963066293,-0.22528171963066293,-0.28778758801433696,-0.2217565703483837,0.06603101766595326
qmap154,sym9_146,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,600.0,364.0,-236.0,0.0,112.0,112.0,227.0,159.0,-68.0,23100.31698383188,18921.676206815646,-4178.640777016233,-0.6003002001501206,-0.36418212142440654,0.2361180787257141,-0.0,-0.2803505844292694,-0.2803505844292694,-0.2884495795540688,-0.23464431096123053,0.05380526859283827
qmap154,sym9_148,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,28330.0,,,6097.0,,,12691.0,,,1314421.4571088299,,,,,,,,,,
qmap154,sym9_193,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,46388.0,,,12482.0,,,20602.0,,,2103165.450424444,,,,,,,,,,
qmap154,sys6-v0_111,True,M2,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,396.0,234.0,-162.0,0.0,76.0,76.0,121.0,93.0,-28.0,14248.74960595893,11654.147401819368,-2594.6022041395627,-0.3961981320990796,-0.23411707805854703,0.16208105404053258,-0.0,-0.19023789657700424,-0.19023789657700424,-0.14900647758825655,-0.11958363177481898,0.02942284581343757
qmap154,urf1_149,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,231180.0,,,59603.0,,,106716.0,,,10847476.931742195,,,,,,,,,,
qmap154,urf1_278,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,82780.0,,,17599.0,,,36745.0,,,3764513.443127069,,,,,,,,,,
qmap154,urf2_152,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,96284.0,,,26512.0,,,44745.0,,,4464796.90019996,,,,,,,,,,
qmap154,urf2_277,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,31612.0,,,5978.0,,,13968.0,,,1423456.1764107407,,,,,,,,,,
qmap154,urf3_155,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,534080.0,,,132836.0,,,247201.0,,,25041010.818370327,,,,,,,,,,
qmap154,urf3_279,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,200292.0,,,37421.0,,,89204.0,,,9110537.395175645,,,,,,,,,,
qmap154,urf4_187,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,,,,,,,,,,,,,,,,,,,,
qmap154,urf5_158,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,208138.0,,,52837.0,,,96136.0,,,9699237.893552672,,,,,,,,,,
qmap154,urf5_280,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,72562.0,,,16304.0,,,32211.0,,,3280008.7733406257,,,,,,,,,,
qmap154,urf6_160,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,214498.0,,,54456.0,,,100343.0,,,10155650.626117483,,,,,,,,,,
qmap154,wim_266,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,1748.0,1202.0,-546.0,0.0,283.0,283.0,719.0,537.0,-182.0,68749.0546970183,55969.901317489406,-12779.1533795289,-1.748874583104018,-1.2026014009674082,0.5462731821366098,-0.0,-0.708385851727529,-0.708385851727529,-0.7880174772227305,-0.6226801963098715,0.16533728091285904
qmap154,xor5_254,True,M1,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,24.0,20.0,-4.0,0.0,0.0,0.0,10.0,9.0,-1.0,1131.3919595273794,1033.1510800838678,-98.24087944351163,-0.024012008006004823,-0.020010006671670688,0.004002001334334135,-0.0,-0.0,0.0,-0.004985774142499989,-0.004632526699042233,0.00035324744345775674
qmap154,z4_268,False,,M4 minus strongest-fidelity baseline; negative favorable,M4 minus strongest-fidelity baseline; positive favorable,,3948.0,,,878.0,,,1752.0,,,178219.3351480037,,,-3.9499753169877936,,,-2.1977483315080226,,,-2.1151117217956257,
