dataset,canonical_sha256,circuits,baseline_method,baseline_transfers,default_transfers,delta_transfers,baseline_idle_exposures,default_idle_exposures,delta_idle_exposures,baseline_log_atom_transfer,default_log_atom_transfer,delta_log_atom_transfer,baseline_log_idle_excitation,default_log_idle_excitation,delta_log_idle_excitation,baseline_log_coherence_linear,default_log_coherence_linear,delta_log_coherence_linear
qmap154,a15dd882bbe53aea063fc08cb96e33fd774fc6763d90813aa5ed1415ffb775a2,"[""rd53_251""]",M1,2312.0,1588.0,-724.0,0.0,377.0,377.0,-2.3131567712451315,-1.5887945297306525,0.724362241514479,0.0,-0.9436800922306658,-0.9436800922306658,-0.7700495987041375,-0.5982612134414047,0.17178838526273277
qmap154,a15dd882bbe53aea063fc08cb96e33fd774fc6763d90813aa5ed1415ffb775a2,"[""rd53_251""]",M2,2312.0,1588.0,-724.0,0.0,377.0,377.0,-2.3131567712451315,-1.5887945297306525,0.724362241514479,0.0,-0.9436800922306658,-0.9436800922306658,-0.7744114639938801,-0.5982612134414047,0.17615025055247535
qmap154,a18c9f80ee68afee3443e316232d2f6de495ee5d68f0f3ff3c3605e2760916ed,"[""4gt13-v1_93""]",M1,124.0,88.0,-36.0,0.0,19.0,19.0,-0.12406204136435826,-0.08804402935535102,0.03601801200900724,0.0,-0.04755947414425106,-0.04755947414425106,-0.02351178901717161,-0.017466409389688867,0.006045379627482743
qmap154,a18c9f80ee68afee3443e316232d2f6de495ee5d68f0f3ff3c3605e2760916ed,"[""4gt13-v1_93""]",M2,124.0,88.0,-36.0,0.0,19.0,19.0,-0.12406204136435826,-0.08804402935535102,0.03601801200900724,0.0,-0.04755947414425106,-0.04755947414425106,-0.02450818617240729,-0.017466409389688867,0.007041776782718424
qmap154,a349d8041680093f4e0e734c78665ba74fb201322af6505319a01c6838b887c3,"[""4gt4-v0_79""]",M1,420.0,288.0,-132.0,0.0,67.0,67.0,-0.42021014010508445,-0.2881440960720579,0.13206604403302658,0.0,-0.16770972461393796,-0.16770972461393796,-0.09851146738876426,-0.07625253840491703,0.022258928983847237
qmap154,a349d8041680093f4e0e734c78665ba74fb201322af6505319a01c6838b887c3,"[""4gt4-v0_79""]",M2,420.0,288.0,-132.0,0.0,67.0,67.0,-0.42021014010508445,-0.2881440960720579,0.13206604403302658,0.0,-0.16770972461393796,-0.16770972461393796,-0.0987248533345918,-0.07625253840491703,0.022472314929674775
qmap154,a35a0cb5a5e80b130e60fa4e26dfdd940ac110073cf1e447d5f32ea63e0902b2,"[""aj-e11_165""]",M1,280.0,180.0,-100.0,0.0,49.0,49.0,-0.28014009340338963,-0.1800900600450362,0.10005003335835344,0.0,-0.12265338068780537,-0.12265338068780537,-0.05746041639681619,-0.03958413196596474,0.01787628443085145
qmap154,a35a0cb5a5e80b130e60fa4e26dfdd940ac110073cf1e447d5f32ea63e0902b2,"[""aj-e11_165""]",M2,284.0,180.0,-104.0,0.0,49.0,49.0,-0.2841420947377238,-0.1800900600450362,0.10405203469268759,0.0,-0.12265338068780537,-0.12265338068780537,-0.05545754120641239,-0.03958413196596474,0.015873409240447653
qmap154,a6601aa8a2f26cecf967808159491730a5ec445ea7982d3bada3e769531cf1b0,"[""sf_274""]",M1,1356.0,934.0,-422.0,0.0,228.0,228.0,-1.3566784523392725,-0.9344673115670211,0.4222111407722514,0.0,-0.5707136897310128,-0.5707136897310128,-0.3345404064189571,-0.2570852122237204,0.07745519419523672
qmap154,a6601aa8a2f26cecf967808159491730a5ec445ea7982d3bada3e769531cf1b0,"[""sf_274""]",M2,1356.0,934.0,-422.0,0.0,228.0,228.0,-1.3566784523392725,-0.9344673115670211,0.4222111407722514,0.0,-0.5707136897310128,-0.5707136897310128,-0.32892099112066425,-0.2570852122237204,0.07183577889694387
qmap154,a8f4097d0168378803725415aada0c52d1bc452c2a07d485204863fef857bf84,"[""4mod5-bdd_287""]",M1,124.0,80.0,-44.0,0.0,23.0,23.0,-0.12406204136435826,-0.08004002668668275,0.04402201467767551,0.0,-0.05757199501672497,-0.05757199501672497,-0.03777090156604738,-0.025624387955353527,0.01214651361069385
qmap154,a8f4097d0168378803725415aada0c52d1bc452c2a07d485204863fef857bf84,"[""4mod5-bdd_287""]",M2,124.0,80.0,-44.0,0.0,23.0,23.0,-0.12406204136435826,-0.08004002668668275,0.04402201467767551,0.0,-0.05757199501672497,-0.05757199501672497,-0.03827955172962643,-0.025624387955353527,0.012655163774272903
qmap154,aacab69f698e7b9ecb3ad3698004174062167964aebd93c4efcbe624131bff1d,"[""4gt11_82""]",M1,56.0,42.0,-14.0,0.0,5.0,5.0,-0.05602801868067792,-0.042021014010508444,0.014007004670169479,0.0,-0.012515651090592385,-0.012515651090592385,-0.011004280138832808,-0.009197691517561122,0.0018065886212716865
qmap154,aacab69f698e7b9ecb3ad3698004174062167964aebd93c4efcbe624131bff1d,"[""4gt11_82""]",M2,56.0,42.0,-14.0,0.0,5.0,5.0,-0.05602801868067792,-0.042021014010508444,0.014007004670169479,0.0,-0.012515651090592385,-0.012515651090592385,-0.010574747604043038,-0.009197691517561122,0.0013770560864819169
qmap154,aacd9d461d97474d739216de7842190ad2c493eec99d4613f395da4a2c442559,"[""4gt4-v0_80""]",M1,324.0,222.0,-102.0,0.0,53.0,53.0,-0.32416210808106516,-0.22211107405554462,0.10205103402552054,0.0,-0.13266590156027927,-0.13266590156027927,-0.07867482250133104,-0.05904678034035851,0.019628042160972525
qmap154,aacd9d461d97474d739216de7842190ad2c493eec99d4613f395da4a2c442559,"[""4gt4-v0_80""]",M2,324.0,222.0,-102.0,0.0,53.0,53.0,-0.32416210808106516,-0.22211107405554462,0.10205103402552054,0.0,-0.13266590156027927,-0.13266590156027927,-0.07858188252361607,-0.05904678034035851,0.01953510218325756
qmap154,be58b162bd8a9700b69db3a25381397ae6cdfc255448c9843b1455ef0304c168,"[""0410184_169""]",M1,432.0,320.0,-112.0,0.0,50.0,50.0,-0.43221614410808684,-0.320160106746731,0.11205603736135583,0.0,-0.12515651090592383,-0.12515651090592383,-0.23028184999862716,-0.19609555314706822,0.03418629685155894
qmap154,be58b162bd8a9700b69db3a25381397ae6cdfc255448c9843b1455ef0304c168,"[""0410184_169""]",M2,436.0,320.0,-116.0,0.0,50.0,50.0,-0.436218145442421,-0.320160106746731,0.11605803869568998,0.0,-0.12515651090592383,-0.12515651090592383,-0.22064199034714202,-0.19609555314706822,0.024546437200073795
qmap154,be9e69cdeacc1bca8baee7df907061733b8c0c8ee5f5400f69c299d861a6c725,"[""rd53_131""]",M1,836.0,610.0,-226.0,0.0,126.0,126.0,-0.8364182788758348,-0.610305203485956,0.2261130753898788,0.0,-0.3153944074829281,-0.3153944074829281,-0.2345706181144443,-0.1802838606506228,0.0542867574638215
qmap154,be9e69cdeacc1bca8baee7df907061733b8c0c8ee5f5400f69c299d861a6c725,"[""rd53_131""]",M2,836.0,610.0,-226.0,0.0,126.0,126.0,-0.8364182788758348,-0.610305203485956,0.2261130753898788,0.0,-0.3153944074829281,-0.3153944074829281,-0.23478237127731585,-0.1802838606506228,0.05449851062669306
qmap154,bfa75e9edbb6ab94cd64844561c0745f471f23c85dfd068594d38324267ec989,"[""4gt4-v0_72""]",M1,456.0,310.0,-146.0,0.0,76.0,76.0,-0.4562281521140917,-0.31015510341089564,0.14607304870319604,0.0,-0.19023789657700424,-0.19023789657700424,-0.10996157706842308,-0.0822380504415923,0.02772352662683078
qmap154,bfa75e9edbb6ab94cd64844561c0745f471f23c85dfd068594d38324267ec989,"[""4gt4-v0_72""]",M2,460.0,310.0,-150.0,0.0,76.0,76.0,-0.4602301534484258,-0.31015510341089564,0.1500750500375302,0.0,-0.19023789657700424,-0.19023789657700424,-0.1064487302501851,-0.0822380504415923,0.024210679808592803
qmap154,c6a370a3fd82cb35caac5770d763a98a341d78297bfc3c07d9c74ed215b9b620,"[""C17_204""]",M1,848.0,596.0,-252.0,0.0,133.0,133.0,-0.8484242828788371,-0.5962981988157865,0.2521260840630506,0.0,-0.33291631900975743,-0.33291631900975743,-0.23692582709362797,-0.18567415697722178,0.05125167011640619
qmap154,c6a370a3fd82cb35caac5770d763a98a341d78297bfc3c07d9c74ed215b9b620,"[""C17_204""]",M2,860.0,596.0,-264.0,0.0,133.0,133.0,-0.8604302868818395,-0.5962981988157865,0.26413208806605304,0.0,-0.33291631900975743,-0.33291631900975743,-0.24072572587357133,-0.18567415697722178,0.055051568896349545
qmap154,c8416c44c0070c3fb15d442644a2d57645ab8eacb8876b7384d5baca60842315,"[""mod8-10_178""]",M1,628.0,424.0,-204.0,0.0,103.0,103.0,-0.6283142094904596,-0.42421214143941854,0.20410206805104103,0.0,-0.25782241246620313,-0.25782241246620313,-0.15119705880623308,-0.11483726393508564,0.03635979487114743
qmap154,c8416c44c0070c3fb15d442644a2d57645ab8eacb8876b7384d5baca60842315,"[""mod8-10_178""]",M2,632.0,424.0,-208.0,0.0,103.0,103.0,-0.6323162108247937,-0.42421214143941854,0.20810406938537518,0.0,-0.25782241246620313,-0.25782241246620313,-0.14906252459075917,-0.11483726393508564,0.03422526065567352
qmap154,c8d56b244118432388e76545f2d8c01bfa8f43508c1f8ae17157e79bf41289da,"[""mod10_171""]",M1,440.0,298.0,-142.0,0.0,73.0,73.0,-0.44022014677675514,-0.29814909940789325,0.1420710473688619,0.0,-0.1827285059226488,-0.1827285059226488,-0.08705599592707057,-0.06419297880187701,0.022863017125193563
qmap154,c8d56b244118432388e76545f2d8c01bfa8f43508c1f8ae17157e79bf41289da,"[""mod10_171""]",M2,444.0,298.0,-146.0,0.0,73.0,73.0,-0.44422214811108923,-0.29814909940789325,0.14607304870319598,0.0,-0.1827285059226488,-0.1827285059226488,-0.08803832654111446,-0.06419297880187701,0.023845347739237452
qmap154,c99d557b492a18a7a3de36a4531d517c18f9e2dac5eba9a2a992076e0c8093b0,"[""4mod5-v0_18""]",M1,116.0,80.0,-36.0,0.0,20.0,20.0,-0.11605803869568998,-0.08004002668668275,0.03601801200900723,0.0,-0.05006260436236954,-0.05006260436236954,-0.02483210025749684,-0.018385127120373327,0.006446973137123512
qmap154,c99d557b492a18a7a3de36a4531d517c18f9e2dac5eba9a2a992076e0c8093b0,"[""4mod5-v0_18""]",M2,116.0,80.0,-36.0,0.0,20.0,20.0,-0.11605803869568998,-0.08004002668668275,0.03601801200900723,0.0,-0.05006260436236954,-0.05006260436236954,-0.02514037343785105,-0.018385127120373327,0.006755246317477724
qmap154,ce47031e36a06fb4b5256a25a448d4bcf007a6037c20645310dce86c4bd08620,"[""alu-v0_26""]",M1,160.0,112.0,-48.0,0.0,24.0,24.0,-0.1600800533733655,-0.11205603736135585,0.04802401601200966,0.0,-0.06007512523484344,-0.06007512523484344,-0.030979244279521555,-0.023926867217568638,0.007052377061952917
qmap154,ce47031e36a06fb4b5256a25a448d4bcf007a6037c20645310dce86c4bd08620,"[""alu-v0_26""]",M2,160.0,112.0,-48.0,0.0,24.0,24.0,-0.1600800533733655,-0.11205603736135585,0.04802401601200966,0.0,-0.06007512523484344,-0.06007512523484344,-0.031282762617180895,-0.023926867217568638,0.007355895399612258
qmap154,cf4a8e6ee6f9677f920d283d31ac6cc79f4dc8ed011444457d1fd4be4aa0fb9d,"[""radd_250""]",M1,5828.0,4124.0,-1704.0,0.0,915.0,915.0,-5.830915944124838,-4.126063375698496,1.7048525684263423,0.0,-2.2903641495784064,-2.2903641495784064,-3.605789484156337,-2.6783594292730637,0.9274300548832732
qmap154,cf4a8e6ee6f9677f920d283d31ac6cc79f4dc8ed011444457d1fd4be4aa0fb9d,"[""radd_250""]",M2,5836.0,4124.0,-1712.0,0.0,915.0,915.0,-5.8389199467935065,-4.126063375698496,1.7128565710950108,0.0,-2.2903641495784064,-2.2903641495784064,-3.597386767464978,-2.6783594292730637,0.9190273381919143
qmap154,cfc7a9ef5d3d73772fa0a79c64272948d4d312053c89a7c95c3799d068f28b2a,"[""sym6_145""]",M1,7072.0,4942.0,-2130.0,0.0,1129.0,1129.0,-7.075538359102755,-4.9444726485698265,2.131065710532929,0.0,-2.8260340162557607,-2.8260340162557607,-2.2685639582016472,-1.6720904228150835,0.5964735353865638
qmap154,cfc7a9ef5d3d73772fa0a79c64272948d4d312053c89a7c95c3799d068f28b2a,"[""sym6_145""]",M2,7072.0,4942.0,-2130.0,0.0,1129.0,1129.0,-7.075538359102755,-4.9444726485698265,2.131065710532929,0.0,-2.8260340162557607,-2.8260340162557607,-2.276118656857789,-1.6720904228150835,0.6040282340427054
qmap154,d0e9f326652454eb85d198aecf5ad7c0c22d1cd6f56afa8c33cecacfaf6bf9cd,"[""cycle10_2_110""]",M1,10904.0,7718.0,-3186.0,0.0,1713.0,1713.0,-10.909455637394858,-7.721861574597718,3.1875940627971397,0.0,-4.287862063636951,-4.287862063636951,-7.244077182571089,-5.062040999486896,2.1820361830841932
qmap154,d0e9f326652454eb85d198aecf5ad7c0c22d1cd6f56afa8c33cecacfaf6bf9cd,"[""cycle10_2_110""]",M2,10924.0,7718.0,-3206.0,0.0,1713.0,1713.0,-10.929465644066529,-7.721861574597718,3.20760406946881,0.0,-4.287862063636951,-4.287862063636951,-7.191464785943698,-5.062040999486896,2.129423786456803
qmap154,d25f1e6ffaf065bfaada147783bc65850a972bf0e1d238430518d6f2f854fcc2,"[""alu-v3_34""]",M1,104.0,70.0,-34.0,0.0,17.0,17.0,-0.10405203469268758,-0.07003502335084741,0.03401701134184017,0.0,-0.042553213708014105,-0.042553213708014105,-0.01967894501180952,-0.01530004077161207,0.004378904240197448
qmap154,d25f1e6ffaf065bfaada147783bc65850a972bf0e1d238430518d6f2f854fcc2,"[""alu-v3_34""]",M2,104.0,70.0,-34.0,0.0,17.0,17.0,-0.10405203469268758,-0.07003502335084741,0.03401701134184017,0.0,-0.042553213708014105,-0.042553213708014105,-0.02001374456236514,-0.01530004077161207,0.00471370379075307
qmap154,d6706fe265e77c9974b4e2ee29fd782d6b5f06dab44521e835b1d2c32e7da411,"[""mini-alu_167""]",M1,524.0,358.0,-166.0,0.0,83.0,83.0,-0.524262174797772,-0.3581791194229053,0.16608305537486673,0.0,-0.2077598081038336,-0.2077598081038336,-0.10855187713327402,-0.07768855667734206,0.03086332045593196
qmap154,d6706fe265e77c9974b4e2ee29fd782d6b5f06dab44521e835b1d2c32e7da411,"[""mini-alu_167""]",M2,536.0,358.0,-178.0,0.0,83.0,83.0,-0.5362681788007744,-0.3581791194229053,0.17808905937786906,0.0,-0.2077598081038336,-0.2077598081038336,-0.10105624961494021,-0.07768855667734206,0.023367692937598147
qmap154,d800bdc1387d38e9d43ce4de7c660bcce7f9dfc81455c7ac955f18408479de3d,"[""cm42a_207"", ""pm1_249""]",M1,3128.0,2190.0,-938.0,0.0,506.0,506.0,-3.1295650434492956,-2.19109573054794,0.9384693129013555,0.0,-1.2665838903679494,-1.2665838903679494,-1.9207981959362914,-1.4957914180417842,0.42500677789450725
qmap154,d800bdc1387d38e9d43ce4de7c660bcce7f9dfc81455c7ac955f18408479de3d,"[""cm42a_207"", ""pm1_249""]",M2,3136.0,2190.0,-946.0,0.0,506.0,506.0,-3.1375690461179637,-2.19109573054794,0.9464733155700236,0.0,-1.2665838903679494,-1.2665838903679494,-1.9425883954882481,-1.4957914180417842,0.44679697744646396
qmap154,dfcfb0f66a9df92dbce2a4f1948cc61f5cb144f7acf0e867f59c81b20574a24e,"[""4mod5-v1_24""]",M1,72.0,50.0,-22.0,0.0,11.0,11.0,-0.07203602401801447,-0.05002501667917672,0.02201100733883775,0.0,-0.027534432399303248,-0.027534432399303248,-0.013508927907402758,-0.010347369041561623,0.003161558865841135
qmap154,dfcfb0f66a9df92dbce2a4f1948cc61f5cb144f7acf0e867f59c81b20574a24e,"[""4mod5-v1_24""]",M2,72.0,50.0,-22.0,0.0,11.0,11.0,-0.07203602401801447,-0.05002501667917672,0.02201100733883775,0.0,-0.027534432399303248,-0.027534432399303248,-0.013575099970914134,-0.010347369041561623,0.0032277309293525114
qmap154,e039b9c3db8f1e80604503cd9a889b8734bb4401c1182c75a38b1832e598b5aa,"[""4gt5_75""]",M1,164.0,116.0,-48.0,0.0,24.0,24.0,-0.16408205470769963,-0.11605803869568998,0.048024016012009646,0.0,-0.06007512523484344,-0.06007512523484344,-0.029203709602936303,-0.022508438825183955,0.006695270777752348
qmap154,e039b9c3db8f1e80604503cd9a889b8734bb4401c1182c75a38b1832e598b5aa,"[""4gt5_75""]",M2,164.0,116.0,-48.0,0.0,24.0,24.0,-0.16408205470769963,-0.11605803869568998,0.048024016012009646,0.0,-0.06007512523484344,-0.06007512523484344,-0.03148702181160595,-0.022508438825183955,0.008978582986421998
qmap154,e0b103d516baa0b7f6568f867dab262f2f66620405eb887fb0a4bc2b3b83db45,"[""rd32-v1_68""]",M1,52.0,34.0,-18.0,0.0,9.0,9.0,-0.05202601734634379,-0.03401701134184017,0.01800900600450362,0.0,-0.022528171963066293,-0.022528171963066293,-0.007868912344780167,-0.005626481695835321,0.002242430648944846
qmap154,e0b103d516baa0b7f6568f867dab262f2f66620405eb887fb0a4bc2b3b83db45,"[""rd32-v1_68""]",M2,52.0,34.0,-18.0,0.0,9.0,9.0,-0.05202601734634379,-0.03401701134184017,0.01800900600450362,0.0,-0.022528171963066293,-0.022528171963066293,-0.008115110858911789,-0.005626481695835321,0.002488629163076468
qmap154,e0dd04c87b06b77340c2ea5884b0d7aa8c08bc173a7ad4a394604075fca77d6e,"[""alu-v4_37""]",M1,84.0,52.0,-32.0,0.0,13.0,13.0,-0.08404202802101689,-0.05202601734634379,0.0320160106746731,0.0,-0.0325406928355402,-0.0325406928355402,-0.014125238268810111,-0.011107849471330379,0.0030173887974797326
qmap154,e0dd04c87b06b77340c2ea5884b0d7aa8c08bc173a7ad4a394604075fca77d6e,"[""alu-v4_37""]",M2,84.0,52.0,-32.0,0.0,13.0,13.0,-0.08404202802101689,-0.05202601734634379,0.0320160106746731,0.0,-0.0325406928355402,-0.0325406928355402,-0.01365334935902187,-0.011107849471330379,0.002545499887691491
qmap154,e20660c789713938e6f9c85c8aab18f2cf88dd5e6ecb77cb136fab96c9497ff9,"[""mod5mils_65""]",M1,68.0,46.0,-22.0,0.0,11.0,11.0,-0.06803402268368033,-0.04602301534484258,0.022011007338837756,0.0,-0.027534432399303248,-0.027534432399303248,-0.01332754594607344,-0.009507354992374605,0.0038201909536988345
qmap154,e20660c789713938e6f9c85c8aab18f2cf88dd5e6ecb77cb136fab96c9497ff9,"[""mod5mils_65""]",M2,68.0,46.0,-22.0,0.0,11.0,11.0,-0.06803402268368033,-0.04602301534484258,0.022011007338837756,0.0,-0.027534432399303248,-0.027534432399303248,-0.013982363115202168,-0.009507354992374605,0.004475008122827563
qmap154,e681b288918d9cc524f0c1d7c1a8a165a6636b4125d31d13e102129be7eb25b0,"[""4mod7-v1_96""]",M1,288.0,192.0,-96.0,0.0,46.0,46.0,-0.2881440960720579,-0.19209606404803858,0.09604803202401929,0.0,-0.11514399003344994,-0.11514399003344994,-0.06562970176037701,-0.04307737317701399,0.02255232858336302
qmap154,e681b288918d9cc524f0c1d7c1a8a165a6636b4125d31d13e102129be7eb25b0,"[""4mod7-v1_96""]",M2,292.0,192.0,-100.0,0.0,46.0,46.0,-0.292146097406392,-0.19209606404803858,0.10005003335835344,0.0,-0.11514399003344994,-0.11514399003344994,-0.056495825294012536,-0.04307737317701399,0.013418452116998547
qmap154,e73d2832157ee147f3cbb3f3ebebd285b8fda1cbf0b6e8f4627f21cf488be333,"[""one-two-three-v2_100""]",M1,140.0,94.0,-46.0,0.0,22.0,22.0,-0.14007004670169482,-0.09404703135685223,0.046023015344842585,0.0,-0.055068864798606496,-0.055068864798606496,-0.027427524124764565,-0.018142860366559866,0.009284663758204699
qmap154,e73d2832157ee147f3cbb3f3ebebd285b8fda1cbf0b6e8f4627f21cf488be333,"[""one-two-three-v2_100""]",M2,140.0,94.0,-46.0,0.0,22.0,22.0,-0.14007004670169482,-0.09404703135685223,0.046023015344842585,0.0,-0.055068864798606496,-0.055068864798606496,-0.02569019914874776,-0.018142860366559866,0.007547338782187895
qmap154,e86d670b4294ec453133e6dd18dfac6f90a9459e0c10d6fd7754d621e9f262fe,"[""ising_model_13""]",M1,264.0,160.0,-104.0,0.0,0.0,0.0,-0.2641320880660531,-0.1600800533733655,0.10405203469268759,0.0,0.0,0.0,-0.14601214887046388,-0.1416131351106636,0.004399013759800285
qmap154,e86d670b4294ec453133e6dd18dfac6f90a9459e0c10d6fd7754d621e9f262fe,"[""ising_model_13""]",M2,284.0,160.0,-124.0,0.0,0.0,0.0,-0.2841420947377238,-0.1600800533733655,0.12406204136435828,0.0,0.0,0.0,-0.13190185378569502,-0.1416131351106636,-0.009711281324968568
qmap154,e88e32620ce6fb291b6b742761a195ada2487c3a63177d4cb5041b1265b848a3,"[""alu-v2_31""]",M1,828.0,558.0,-270.0,0.0,132.0,132.0,-0.8284142762071665,-0.5582791861396121,0.2701350900675543,0.0,-0.33041318879163895,-0.33041318879163895,-0.15406859929955255,-0.12223079126227876,0.03183780803727379
qmap154,e88e32620ce6fb291b6b742761a195ada2487c3a63177d4cb5041b1265b848a3,"[""alu-v2_31""]",M2,828.0,558.0,-270.0,0.0,132.0,132.0,-0.8284142762071665,-0.5582791861396121,0.2701350900675543,0.0,-0.33041318879163895,-0.33041318879163895,-0.15283281236863994,-0.12223079126227876,0.030602021106361177
qmap154,e89bcbd9bbde57b6c42fa552af0bbed91f62d8fcc42c2861bc6203eec7d7c811,"[""ex-1_166""]",M1,40.0,24.0,-16.0,0.0,7.0,7.0,-0.040020013343341376,-0.024012008006004823,0.016008005337336553,0.0,-0.017521911526829338,-0.017521911526829338,-0.0040132144814252636,-0.0027500040781292066,0.001263210403296057
qmap154,e89bcbd9bbde57b6c42fa552af0bbed91f62d8fcc42c2861bc6203eec7d7c811,"[""ex-1_166""]",M2,40.0,24.0,-16.0,0.0,7.0,7.0,-0.040020013343341376,-0.024012008006004823,0.016008005337336553,0.0,-0.017521911526829338,-0.017521911526829338,-0.004187442888123508,-0.0027500040781292066,0.0014374388099943017
qmap154,eb832c5f8f923061439d844842c8a7876f763051b9241b753ac772e69888a63c,"[""rd53_135""]",M1,548.0,386.0,-162.0,0.0,88.0,88.0,-0.5482741828037768,-0.38619312876324424,0.16208105404053258,0.0,-0.22027545919442598,-0.22027545919442598,-0.14893292853905923,-0.11674395513206674,0.03218897340699249
qmap154,eb832c5f8f923061439d844842c8a7876f763051b9241b753ac772e69888a63c,"[""rd53_135""]",M2,548.0,386.0,-162.0,0.0,88.0,88.0,-0.5482741828037768,-0.38619312876324424,0.16208105404053258,0.0,-0.22027545919442598,-0.22027545919442598,-0.14941075614571742,-0.11674395513206674,0.03266680101365067
qmap154,f0db956c320d40de51858d908aa0fe247112cd2c9c82085581052b79ba123d2c,"[""rd73_140""]",M1,416.0,262.0,-154.0,0.0,82.0,82.0,-0.4162081387707503,-0.262131087398886,0.15407705137186428,0.0,-0.2052566778857151,-0.2052566778857151,-0.16184406925974093,-0.12376956975316057,0.03807449950658036
qmap154,f0db956c320d40de51858d908aa0fe247112cd2c9c82085581052b79ba123d2c,"[""rd73_140""]",M2,416.0,262.0,-154.0,0.0,82.0,82.0,-0.4162081387707503,-0.262131087398886,0.15407705137186428,0.0,-0.2052566778857151,-0.2052566778857151,-0.1764528846189949,-0.12376956975316057,0.052683314865834316
qmap154,f2f31e619d116aed7be5fcda1e0a22222bbb82cc6791249a4dd8f7fb7ceeefe3,"[""wim_266""]",M1,1748.0,1202.0,-546.0,0.0,283.0,283.0,-1.748874583104018,-1.2026014009674082,0.5462731821366098,0.0,-0.708385851727529,-0.708385851727529,-0.7880174772227305,-0.6226801963098715,0.16533728091285904
qmap154,f2f31e619d116aed7be5fcda1e0a22222bbb82cc6791249a4dd8f7fb7ceeefe3,"[""wim_266""]",M2,1752.0,1202.0,-550.0,0.0,283.0,283.0,-1.7528765844383523,-1.2026014009674082,0.5502751834709441,0.0,-0.708385851727529,-0.708385851727529,-0.7891721609939454,-0.6226801963098715,0.1664919646840739
qmap154,f3c46f00d6661f719aed8ae0269c2cf50e895946566ba9a84f25a54ea134911d,"[""f2_232""]",M1,2144.0,1492.0,-652.0,0.0,340.0,340.0,-2.1450727152030975,-1.4927464977066334,0.6523262174964641,0.0,-0.8510642741602822,-0.8510642741602822,-0.7222616951957477,-0.554486589966654,0.16777510522909367
qmap154,f3c46f00d6661f719aed8ae0269c2cf50e895946566ba9a84f25a54ea134911d,"[""f2_232""]",M2,2148.0,1492.0,-656.0,0.0,340.0,340.0,-2.1490747165374318,-1.4927464977066334,0.6563282188307984,0.0,-0.8510642741602822,-0.8510642741602822,-0.7229971442561127,-0.554486589966654,0.1685105542894587
qmap154,f42ebeaf660df39d4e1ffb31f0acaa52f76b35b6cae60b9e161b163b3a0ef143,"[""mod5adder_127""]",M1,980.0,666.0,-314.0,0.0,163.0,163.0,-0.9804903269118637,-0.6663332221666339,0.31415710474522973,0.0,-0.40801022555331173,-0.40801022555331173,-0.23698547823461796,-0.1832362646300701,0.053749213604547874
qmap154,f42ebeaf660df39d4e1ffb31f0acaa52f76b35b6cae60b9e161b163b3a0ef143,"[""mod5adder_127""]",M2,984.0,666.0,-318.0,0.0,163.0,163.0,-0.9844923282461978,-0.6663332221666339,0.3181591060795639,0.0,-0.40801022555331173,-0.40801022555331173,-0.22972335283869627,-0.1832362646300701,0.04648708820862618
qmap154,f4b1830ec59011bb4fe7f2f552e3806d7023f74c8b0fd7e7126a5399b35ceca3,"[""alu-v1_29""]",M1,80.0,48.0,-32.0,0.0,12.0,12.0,-0.08004002668668275,-0.048024016012009646,0.03201601067467311,0.0,-0.03003756261742172,-0.03003756261742172,-0.013564596616043941,-0.01031918466389575,0.003245411952148192
qmap154,f4b1830ec59011bb4fe7f2f552e3806d7023f74c8b0fd7e7126a5399b35ceca3,"[""alu-v1_29""]",M2,80.0,48.0,-32.0,0.0,12.0,12.0,-0.08004002668668275,-0.048024016012009646,0.03201601067467311,0.0,-0.03003756261742172,-0.03003756261742172,-0.013074069242352517,-0.01031918466389575,0.0027548845784567677
qmap154,f571e6b12d8e59cb4772af85d23a3ab1679b8b21df2bf9532f95989fedda1371,"[""misex1_241""]",M1,8476.0,5956.0,-2520.0,0.0,1362.0,1362.0,-8.480240827454038,-5.958979986823531,2.5212608406305073,0.0,-3.4092633570773656,-3.4092633570773656,-6.746324199581803,-4.827445543096789,1.9188786564850142
qmap154,f571e6b12d8e59cb4772af85d23a3ab1679b8b21df2bf9532f95989fedda1371,"[""misex1_241""]",M2,8488.0,5956.0,-2532.0,0.0,1362.0,1362.0,-8.49224683145704,-5.958979986823531,2.533266844633509,0.0,-3.4092633570773656,-3.4092633570773656,-6.738559333330701,-4.827445543096789,1.9111137902339124
qmap154,f84dd3828bcf2684305f19cf03ec4cb40c22d74e2b41f5714593f6bd3f483ae9,"[""4_49_16""]",M1,404.0,270.0,-134.0,0.0,66.0,66.0,-0.40420213476774786,-0.27013509006755426,0.1340670447001936,0.0,-0.16520659439581947,-0.16520659439581947,-0.07677083109556071,-0.05923656943148272,0.01753426166407799
qmap154,f84dd3828bcf2684305f19cf03ec4cb40c22d74e2b41f5714593f6bd3f483ae9,"[""4_49_16""]",M2,408.0,270.0,-138.0,0.0,66.0,66.0,-0.408204136102082,-0.27013509006755426,0.13806904603452774,0.0,-0.16520659439581947,-0.16520659439581947,-0.07686939141413202,-0.05923656943148272,0.017632821982649295
